row_index,date_prev,date_obs,partition,duration_days,level_prev_m,level_obs_m,delta_h_obs_m,p_era_m,p_chirps_m,p_consensus_m,evap_m,pet_m,q_in_dev_volume_m3,q_in_final_volume_m3,q_in_dev_equiv_m,q_in_final_equiv_m,coverage_climate_fraction,coverage_q_dev_fraction,coverage_q_final_fraction,interval_weight_raw,interval_weight,level_curr_m,delta_model_m
355,2021-04-24 08:45:00,2021-05-04 06:43:00,train,9.915277777777778,1554.4,1554.23,-0.17000000000007276,0.0957324546484984,0.04796916614042909,0.07185081039446375,0.03618529385373656,0.06254005369040544,988490.9366796983,979363.4048503621,0.007859512894010481,0.0077869396903105835,1.0,1.0,1.0,65.34239414532148,0.4017250392054364,1554.23,0.011833137154883312
356,2021-05-04 06:43:00,2021-05-14 04:42:00,train,9.915972222222223,1554.23,1554.55,0.31999999999993634,0.13083000583416785,0.04830905589674835,0.0895695308654581,0.0354233419335785,0.055751155703221165,1559998.1258112148,1643750.4335928133,0.01240357896009553,0.013069495377218838,1.0,1.0,1.0,78.69058860560278,0.4837897387472459,1554.55,0.03695092678311955
357,2021-05-14 04:42:00,2021-05-24 02:41:00,train,9.915972222222223,1554.55,1554.53,-0.01999999999998181,0.11656197582130387,0.04163192623145708,0.07909695102638048,0.03851107859394347,0.06355438651042676,1268552.2688203824,1384924.3015518417,0.010086286624953348,0.011011563183206183,1.0,1.0,1.0,212.53985122210406,1.3066950053134956,1554.53,0.014633652390146336
358,2021-05-24 02:41:00,2021-06-03 00:39:00,calibration,9.915277777777778,1554.53,1554.4,-0.12999999999988177,0.07464011956192976,0.08929683749114271,0.08196847852653623,0.03708591005103292,0.06308004051672868,1554332.2669236811,1851623.1055555725,0.012358529593095979,0.014722295504139084,1.0,1.0,1.0,129.36610608020698,0.7953428201811125,1554.4,0.02378483023196152
359,2021-06-03 00:39:00,2021-06-12 22:38:00,calibration,9.915972222222223,1554.4,1554.27,-0.13000000000010914,0.16356697827569747,0.07028436989329259,0.11692567408449503,0.036459651978148266,0.055496968576875055,1567476.3867228734,1791710.3750044466,0.012463038774929422,0.014245928083044021,1.0,1.0,1.0,55.25472427892585,0.3397060448668361,1554.27,0.06620823717417362
360,2021-06-12 22:38:00,2021-06-22 20:36:00,calibration,9.915277777777778,1554.27,1554.3,0.029999999999972715,0.11216291657596367,0.11437717600277328,0.11327004628936849,0.034357826211995755,0.049186008765602,2290720.7128217486,2731659.5691260006,0.018213570110692124,0.021719484528313595,0.9999999999999998,0.9999999999999998,0.9999999999999998,35.21870817778404,0.21652461787701624,1554.3,0.07133573297880468
361,2021-06-22 20:36:00,2021-07-02 18:34:00,calibration,9.915277777777778,1554.3,1554.72,0.42000000000007276,0.13201846475939322,0.09011231701888738,0.1110653908891403,0.034629293092683845,0.05107158248567302,2658346.092044715,2970289.2967681456,0.02113656748067675,0.023616834672562183,0.9999999999999998,0.9999999999999998,0.9999999999999998,55.47542438699655,0.34106290913125475,1554.72,0.068735145301649
362,2021-07-02 18:34:00,2021-07-12 16:33:00,calibration,9.915972222222223,1554.72,1554.6,-0.12000000000011823,0.07723450763719994,0.05241840377371712,0.06482645570545853,0.0358587458409936,0.06111628209436956,2936255.763412244,4185427.7058726894,0.02334623331010769,0.0332784265394982,0.9999999999999998,0.9999999999999998,0.9999999999999998,156.98587127158555,0.965149136577708,1554.6,0.01515024177929164
363,2021-07-12 16:33:00,2021-07-22 14:32:00,calibration,9.915972222222223,1554.6,1554.79,0.19000000000005457,0.043719541668434544,0.039322016086826755,0.04152077887763065,0.038487559038573545,0.07010799255843762,1643299.231066265,2357626.155178614,0.01306590785613632,0.018745536735140445,1.0,1.0,1.0,154.5833977430824,0.9503787293244705,1554.79,-0.025894742405340718
364,2021-07-22 14:32:00,2021-08-01 12:30:00,calibration,9.915277777777778,1554.79,1554.65,-0.13999999999987267,0.05130649064059943,0.02883649950012615,0.040071495070362784,0.03708498104547131,0.06717293457737275,1253605.3109756757,1478517.4289025713,0.009967443038687093,0.01175572417033133,1.0,1.0,1.0,208.15986677768527,1.279766860949209,1554.65,-0.02626328570382753
365,2021-08-01 12:30:00,2021-08-11 10:29:00,calibration,9.915972222222223,1554.65,1554.67,0.01999999999998181,0.10940074781971587,0.09703108905286538,0.10321591843629062,0.03624422430656179,0.05699264692724883,1691884.566856024,1983939.5012866566,0.013452210915608047,0.015774346038694893,1.0,1.0,1.0,226.24434389140265,1.3909502262443434,1554.67,0.051508087108941954
366,2021-08-11 10:29:00,2021-08-21 08:27:00,calibration,9.915277777777778,1554.67,1554.63,-0.03999999999996362,0.068413328950261,0.09565190529895093,0.08203261712460597,0.03837576378493091,0.06324356794218852,1583916.7925001555,1608091.448975032,0.012593756798124795,0.012785970016498624,1.0,1.0,1.0,236.2948960302458,1.452741020793951,1554.63,0.019190824170369658
367,2021-08-21 08:27:00,2021-08-31 06:26:00,calibration,9.915972222222223,1554.63,1554.28,-0.3500000000001364,0.1282199781295174,0.09368149045056784,0.11095073429004262,0.0340586874854761,0.049997706790460006,1955174.6713246075,2313335.407713881,0.01554563625128892,0.01839338004066058,1.0,1.0,1.0,59.676553082293964,0.36689144834994325,1554.28,0.06815977538121218
368,2021-08-31 06:26:00,2021-09-10 04:24:00,calibration,9.915277777777778,1554.28,1554.99,0.7100000000000364,0.13615114816800877,0.11346672956535962,0.1248089388666842,0.03563907988992765,0.050874440858152306,2677341.3842063965,3882113.769139335,0.021287599460971588,0.030866770844711258,1.0,1.0,1.0,60.00240009600384,0.36889475579023157,1554.99,0.08471474376092396
369,2021-09-10 04:24:00,2021-09-20 02:23:00,calibration,9.915972222222223,1554.99,1554.75,-0.2400000000000091,0.11396687508549126,0.08583213785536416,0.09989950647042771,0.035934134980245974,0.05617658265701091,2831154.400448539,3883385.5956563517,0.022510570091822682,0.030876883164954693,1.0,1.0,1.0,135.98041881969,0.836007614903454,1554.75,0.054806792160914525
370,2021-09-20 02:23:00,2021-09-30 00:21:00,calibration,9.915277777777778,1554.75,1554.92,0.17000000000007276,0.08225952258381933,0.06663329874845254,0.07444641066613593,0.036393863182945754,0.06058135967495245,1729213.220390405,2464968.7971574827,0.01374901185012646,0.019599020411524868,0.9999999999999998,0.9999999999999998,0.9999999999999998,137.64624913971096,0.846249139710943,1554.92,0.019107599191313863
371,2021-09-30 00:21:00,2021-10-09 22:20:00,calibration,9.915972222222223,1554.92,1554.85,-0.07000000000016371,0.038227451985382487,0.013582844893519743,0.025905148439451114,0.035170057598246436,0.06044354984901168,1573409.6204394577,1946809.5735623052,0.01251021404499847,0.015479125177405623,0.9999999999999998,0.9999999999999998,0.9999999999999998,158.93197711379526,0.9771137952956132,1554.85,-0.0354887657818434
372,2021-10-09 22:20:00,2021-10-19 20:18:00,calibration,9.915277777777778,1554.85,1554.71,-0.13999999999987267,0.03744152509380103,0.04732658590875721,0.04238405550127912,0.035235069215810384,0.06075304551974823,1155070.8665281178,1581860.5751934475,0.009183993532067407,0.012577407769686312,1.0,1.0,1.0,90.25270758122741,0.5548736462093861,1554.71,-0.017679367693775212
373,2021-10-19 20:18:00,2021-10-29 18:17:00,calibration,9.915972222222223,1554.71,1554.91,0.20000000000004547,0.07815648380998931,0.04524993764982864,0.061703210729908975,0.03356915762360771,0.049248790340983555,1937050.824005287,2147124.721914396,0.01540153314785153,0.01707183527005165,1.0,1.0,1.0,97.99118079372857,0.6024497795198432,1554.91,0.011690148935343266
374,2021-10-29 18:17:00,2021-11-08 16:15:00,calibration,9.915277777777778,1554.91,1554.97,0.05999999999994543,0.03933084532492765,0.03764594454324491,0.03848839493408628,0.03121341886789639,0.05551808972566808,1840600.871403504,2082215.2481640917,0.014634657481144184,0.01655573863531917,1.0,1.0,1.0,184.60402436773123,1.1349455418128116,1554.97,-0.008512394855035993
375,2021-11-08 16:15:00,2021-11-18 14:14:00,calibration,9.915972222222223,1554.97,1555.07,0.09999999999990905,0.021938397240806446,0.00803831797872974,0.014988357609768093,0.031210712408011983,0.058660275344685396,1098432.923024207,1366683.8196430248,0.008733664013868226,0.010866532715616004,1.0,1.0,1.0,258.2644628099174,1.5878099173553721,1555.07,-0.03823687616329356
376,2021-11-18 14:14:00,2021-11-28 12:13:00,calibration,9.915972222222223,1555.07,1554.72,-0.34999999999990905,0.01692652659198301,0.016778332226544585,0.0168524294092638,0.031190050871381204,0.05943818366791264,1139669.1627627301,1563811.8534278823,0.009061534251114972,0.012433901991157528,1.0,1.0,1.0,225.42831379621276,1.3859332732191159,1554.72,-0.03535560351488795
377,2021-11-28 12:13:00,2021-12-08 10:11:00,calibration,9.915277777777778,1554.72,1554.47,-0.25,0.002061261041810112,0.0,0.001030630520905056,0.031777583685094306,0.06971189581381458,990380.0422813229,1084345.952905831,0.007874533213654472,0.008621658208681172,1.0,1.0,1.0,118.63803535413453,0.7293866413572191,1554.47,-0.05713262393538581
378,2021-12-08 10:11:00,2021-12-18 08:10:00,calibration,9.915972222222223,1554.47,1554.45,-0.01999999999998181,0.009463599457333795,0.0,0.004731799728666898,0.030846302027523278,0.06368524238522418,1027260.4277111653,1077663.568521115,0.008167769958743463,0.008568526425388526,1.0,1.0,1.0,110.31439602868174,0.6782129067843353,1554.45,-0.05004504601447142
379,2021-12-18 08:10:00,2021-12-28 06:08:00,calibration,9.915277777777778,1554.45,1554.39,-0.05999999999994543,0.015057660418864074,0.023962181446868364,0.01950992093286622,0.02970761435544339,0.06038950919614736,1122481.3347345337,1141171.2280217847,0.008924873457378815,0.009073477204593979,1.0,1.0,1.0,165.23463317911435,1.015862524785195,1554.39,-0.029200580398048716
380,2021-12-28 06:08:00,2022-01-07 04:07:00,calibration,9.915972222222223,1554.39,1554.05,-0.3400000000001455,0.007592824859667423,0.0022916004290756443,0.004942212644371533,0.030516131365180343,0.06433312006004344,1007179.4849011335,1017315.416577268,0.008008105946578145,0.008088696959348557,0.9999999999999998,0.9999999999999998,0.9999999999999998,33.177399555422845,0.20397465246673963,1554.05,-0.049007363068918786
381,2022-01-07 04:07:00,2022-01-17 02:05:00,calibration,9.915277777777778,1554.05,1554.43,0.38000000000010914,0.0166641542645454,0.01777564494351356,0.01721989960402948,0.030500810304377308,0.06448324212560114,1020192.723483566,1118314.6987903735,0.008111574489016189,0.008891744444544594,1.0,1.0,1.0,32.441200324412,0.19944849959448496,1554.43,-0.034323952964326644
382,2022-01-17 02:05:00,2022-01-27 00:04:00,calibration,9.915972222222223,1554.43,1554.52,0.08999999999991815,0.0022940462310464585,5.91626890365917e-05,0.001176604460041525,0.031944789619948025,0.0762163331044223,875933.2565131144,974016.6684599718,0.006964564335796409,0.007744427673212783,1.0,1.0,1.0,180.63583815028906,1.110549132947977,1554.52,-0.057823847272732126
383,2022-01-27 00:04:00,2022-02-05 22:02:00,calibration,9.915277777777778,1554.52,1554.47,-0.049999999999954525,0.014415577294700022,0.0015821144280624211,0.007998845861381223,0.031899639821886434,0.07279762087852382,846651.5470140097,1004033.1930102722,0.0067317448279717714,0.007983089711459586,1.0,1.0,1.0,197.16088328075705,1.2121451104100942,1554.47,-0.04964163657566146
384,2022-02-05 22:02:00,2022-02-15 20:01:00,calibration,9.915972222222223,1554.47,1554.53,0.05999999999994543,0.019807316226487768,0.0007923357759877702,0.010299826001237768,0.0320248905675215,0.06915904917835528,982052.2222397549,1183191.0746360105,0.007808318535737893,0.009407577917118633,0.9999999999999998,0.9999999999999998,0.9999999999999998,193.7608990505716,1.1912420073629142,1554.53,-0.04674556051484319
385,2022-02-15 20:01:00,2022-02-25 17:59:00,calibration,9.915277777777778,1554.53,1554.32,-0.21000000000003638,0.0005077085531849987,0.007511369479854043,0.004009539016519521,0.03533916441820616,0.09027770115654989,871228.8221289888,1019181.7989961272,0.0069271592758924135,0.008103536606473142,1.0,1.0,1.0,216.16947686986597,1.329009943795936,1554.32,-0.06455961168902999
386,2022-02-25 17:59:00,2022-03-07 15:58:00,calibration,9.915972222222223,1554.32,1554.51,0.19000000000005457,0.0013234494085862844,0.0015085999222173505,0.0014160246654018173,0.035754895707668675,0.09300657406282738,707748.0923510697,794549.1610509532,0.005627320444868169,0.006317477626230049,1.0,1.0,1.0,224.71910112359555,1.3815730337078653,1554.51,-0.0695641005925337
387,2022-03-07 15:58:00,2022-03-17 13:56:00,calibration,9.915277777777778,1554.51,1554.43,-0.07999999999992724,0.015113379845936198,0.009663706554644469,0.012388543200290331,0.03529792475305938,0.07924387410282381,795268.6019708568,825188.3106628993,0.006323197916600595,0.006561090169856876,1.0,1.0,1.0,264.2007926023779,1.624306472919419,1554.43,-0.05530767525397579
388,2022-03-17 13:56:00,2022-03-27 11:55:00,calibration,9.915972222222223,1554.43,1554.19,-0.2400000000000091,0.010593518171521822,0.02207308812702103,0.016333303149271425,0.03739148414117182,0.08867886605331217,778833.1451826678,834668.2004273634,0.006192519242924925,0.0066364649791473595,1.0,1.0,1.0,235.84905660377353,1.4499999999999995,1554.19,-0.056957701969894386
389,2022-03-27 11:55:00,2022-04-06 09:53:00,calibration,9.915277777777778,1554.19,1554.33,0.13999999999987267,0.0210717973054268,0.0009222031153864564,0.01099700021040663,0.03943572609695513,0.08710402781086099,725738.2588123645,759611.0355070194,0.005770360648901682,0.006039683831653171,1.0,1.0,1.0,235.84905660377353,1.4499999999999995,1554.33,-0.06955797834923916
390,2022-04-06 09:53:00,2022-04-16 07:52:00,calibration,9.915972222222223,1554.33,1553.81,-0.5199999999999818,0.026165776025895864,0.0008421686712335687,0.013503972348564717,0.0381836849091815,0.08387911060512775,771076.4616641572,844253.2612567863,0.006130845683900431,0.0067126760058582036,0.9999999999999998,0.9999999999999998,0.9999999999999998,137.64624913971096,0.846249139710943,1553.81,-0.06260013426196155
391,2022-04-16 07:52:00,2022-04-26 05:50:00,calibration,9.915277777777778,1553.81,1554.0,0.19000000000005457,0.06437008231149946,0.023315661545637297,0.04384287192856838,0.03929901732301725,0.08996738559060218,832783.0884641868,843985.0509037257,0.006621476413009356,0.006710543459519167,1.0,1.0,1.0,129.36610608020698,0.7953428201811125,1554.0,-0.030592583350903542
392,2022-04-26 05:50:00,2022-05-06 03:49:00,calibration,9.915972222222223,1554.0,1554.01,0.009999999999990905,0.11215489247246559,0.05485575972299044,0.08350532609772801,0.03617936753078088,0.06309010809245628,1054818.8722286727,1057734.535354248,0.008386887749293732,0.008410070250093408,1.0,1.0,1.0,212.53985122210406,1.3066950053134956,1554.01,0.02569254900868613
393,2022-05-06 03:49:00,2022-05-16 01:47:00,calibration,9.915277777777778,1554.01,1554.13,0.12000000000011823,0.05567571977512086,0.03691606209415249,0.04629589093463667,0.038980831411821744,0.0768789358374272,991720.744040151,1045290.8457734528,0.007885193162440574,0.00831113020413018,1.0,1.0,1.0,162.65452179570593,1.0,1554.13,-0.026118672007860083
394,2022-05-16 01:47:00,2022-05-25 23:46:00,calibration,9.915972222222223,1554.13,1553.94,-0.19000000000005457,0.14179978296585846,0.1226317737654312,0.13221577836564483,0.03357542993260592,0.05459124594006516,1029314.5962727257,1113985.698078591,0.008184102697564807,0.008857324465918668,0.9999999999999998,0.9999999999999998,0.9999999999999998,140.98406880022554,0.8667700549837866,1553.94,0.09045582684438443
395,2022-05-25 23:46:00,2022-06-04 21:44:00,calibration,9.915277777777778,1553.94,1554.26,0.31999999999993634,0.11779807595579013,0.09562465025575535,0.10671136310577273,0.030417134216990036,0.04128026871923169,1650327.4500948587,1824394.876647651,0.013121789378189223,0.014505803265068387,1.0,1.0,1.0,186.39328984156572,1.145945945945946,1554.26,0.07253701188650952
396,2022-06-04 21:44:00,2022-06-14 19:43:00,calibration,9.915972222222223,1554.26,1554.21,-0.049999999999954525,0.18551490968473527,0.11380321846676547,0.14965906407575036,0.03150618053467563,0.04248210944239142,1999624.3800189712,2675247.649934928,0.01589905684995604,0.021270952134331937,1.0,1.0,1.0,178.6671431123816,1.098445595854922,1554.21,0.12211542823932918
397,2022-06-14 19:43:00,2022-06-24 17:42:00,calibration,9.915972222222223,1554.21,1554.32,0.10999999999989996,0.21838055622225888,0.1212356546737516,0.16980810544800526,0.03123333852597809,0.046492853132822046,2429577.9903841065,4903706.396361385,0.019317627338666665,0.038989475998738844,1.0,1.0,1.0,164.41959881617893,1.010851693521868,1554.32,0.1537286014009222
398,2022-06-24 17:42:00,2022-07-04 15:40:00,calibration,9.915277777777778,1554.32,1554.49,0.17000000000007276,0.06937180538052186,0.04227922221378536,0.055825513797153614,0.03598425862117245,0.061638166687820684,1876258.372922679,3805815.7107568467,0.014918171049715186,0.03026012332636437,1.0,1.0,1.0,220.40996253030636,1.3550804496363233,1554.49,0.003035955013050134
399,2022-07-04 15:40:00,2022-07-14 13:39:00,calibration,9.915972222222223,1554.49,1554.5,0.009999999999990905,0.0854440995686389,0.03548053852790912,0.060462319048274,0.03703708688307478,0.061336316138559895,1556138.886809675,2196017.745109309,0.012372894067024529,0.017460584758760507,0.9999999999999998,0.9999999999999998,0.9999999999999998,246.79170779861798,1.5172754195459033,1554.5,6.844624923230125e-07
400,2022-07-14 13:39:00,2022-07-24 11:37:00,calibration,9.915277777777778,1554.5,1554.31,-0.19000000000005457,0.057567834173048726,0.0628434297971014,0.060205631985075066,0.03641926743586239,0.061540396077612004,1614654.708251069,1984007.6520842896,0.0128381546334664,0.015774887907166173,1.0,1.0,1.0,236.2948960302458,1.452741020793951,1554.31,0.0008569110579409595
401,2022-07-24 11:37:00,2022-08-03 09:36:00,calibration,9.915972222222223,1554.31,1553.77,-0.5399999999999636,0.06764927347437864,0.05303557544822839,0.06034242446130352,0.03746659371642798,0.06407881200809491,1516192.7442606315,1919798.322927227,0.01205528142053456,0.015264358137292097,1.0,1.0,1.0,124.30080795525171,0.7642013673088874,1553.77,-0.002334022662918149
