date,Quiscab,San_Francisco,Tzununa,La_Catarata,San_Buenaventura,q_pred_final_m3s
2013-07-25,1.5340059995651245,0.46670338446998677,0.12374991923570633,0.03796535418483072,0.03521378618546269,2.197638443641111
2013-07-26,1.5187114477157593,0.37791140008082996,0.11407535523176193,0.033914978468435976,0.028231748752062812,2.07284493024885
2013-07-27,1.3961715698242188,0.3408485132454034,0.11145557463169098,0.030521513883047788,0.0255183769152415,1.9045155484996021
2013-07-28,1.2428185939788818,0.3088291989517082,0.1713639348745346,0.02731585766525542,0.025369279551770152,1.7756968650221503
2013-07-29,1.1952394247055054,0.30149330311963907,0.10566915571689606,0.02625027555855176,0.02580608519662338,1.6544582442972156
2013-07-30,1.0869191884994507,0.29125892776875884,0.10847603529691696,0.02707569795347594,0.026280432663603453,1.5400102821822057
2013-07-31,1.1179054975509644,0.28077697229403364,0.11076094955205917,0.02546010752367045,0.025943747455567306,1.560847274376295
2013-08-01,1.0756722688674927,0.28058206145359255,0.10797499865293503,0.024959200409985,0.023246459542603626,1.5124349889266089
2013-08-02,1.1134897470474243,0.28133039876902166,0.1054481640458107,0.023702750124278825,0.02292712246673395,1.5468981824532695
2013-08-03,1.0653728246688843,0.2839684890010893,0.1079416424036026,0.023716689530254766,0.02559102111719855,1.5065906667210294
2013-08-04,0.872705340385437,0.26497014311010586,0.1060631051659584,0.02251686025297046,0.024976224200873177,1.2912316731153448
2013-08-05,0.9484278559684753,0.271406633993394,0.11435119807720184,0.022737004199407215,0.029503165768978736,1.3864258580074573
2013-08-06,0.9756376147270203,0.2839660966247173,0.15457624197006226,0.02139318468986929,0.031043125878240537,1.4666162638899096
2013-08-07,0.83712238073349,0.27679776273280576,0.08800723403692245,0.020913118485219685,0.023854558723601697,1.2466950547120395
2013-08-08,0.8535897135734558,0.2548436933472606,0.09535891562700272,0.01928752985346034,0.019756180026965976,1.2428360324281453
2013-08-09,0.844824492931366,0.2328594213305045,0.09577056020498276,0.017136859661512256,0.01808406571582911,1.2086753998441946
2013-08-10,0.8533276915550232,0.2336682300930096,0.09898140281438828,0.017480018868559672,0.01795074035640202,1.2214080836873829
2013-08-11,0.8996208310127258,0.26650759892933573,0.10094480216503143,0.026321070529157244,0.031301239926898476,1.3246955425631486
2013-08-12,0.9539743661880493,0.2798967564797116,0.1007947325706482,0.02712779683977893,0.038729156729729174,1.4005228088079174
2013-08-13,1.2550948858261108,0.3219922112705669,0.09669657051563263,0.02306622429675219,0.03400633196427313,1.7308562238733356
2013-08-14,1.2374271154403687,0.33230640783965754,0.09499421715736389,0.022529449414288607,0.031171315333853904,1.7184285051855328
2013-08-15,1.1905096769332886,0.33647423121451053,0.09705827385187149,0.0254840471479131,0.03430097072243505,1.683827199870019
2013-08-16,1.1786397695541382,0.3660953969746897,0.09898362308740616,0.029461131592608207,0.039236848090707745,1.7124167692995498
2013-08-17,1.7413935661315918,0.5203282261049254,0.13878270983695984,0.04008256773949092,0.05465372068612625,2.495240790499094
2013-08-18,1.597461462020874,0.6427671212981285,0.1636185199022293,0.03912268262179502,0.049605091105175456,2.4925748769482023
2013-08-19,1.7555036544799805,0.6576741068188965,0.15955904126167297,0.03966220806340301,0.04752060868421432,2.659919619308167
2013-08-20,1.6245964765548706,0.6485784358737781,0.12718456983566284,0.03644802951291214,0.04492204563322913,2.481729557410453
2013-08-21,1.4131975173950195,0.5570607141970281,0.1288185715675354,0.03430932019591779,0.040991065499359096,2.17437718885486
2013-08-22,1.6892025470733643,0.5130196266696418,0.11895322054624557,0.03468895132342299,0.040305541599461314,2.396169887212136
2013-08-23,1.6477853059768677,0.42254521364823827,0.13607554137706757,0.03438069305421521,0.040847270212323934,2.2816340242687128
2013-08-24,1.8195468187332153,0.4369648309096514,0.14861007034778595,0.04225195011040166,0.05972673378162883,2.507100403882683
2013-08-25,1.7353788614273071,0.4621524523006039,0.1378813236951828,0.03517876442284305,0.05123221747905581,2.4218236193249925
2013-08-26,1.8594547510147095,0.49142822801364533,0.20296208560466766,0.03681188144773112,0.053751545607675935,2.6444084916884294
2013-08-27,1.4539179801940918,0.4944760365820405,0.10155556350946426,0.0347378537796551,0.04192677752385433,2.126614211589106
2013-08-28,1.4701601266860962,0.4573246053059615,0.10773066431283951,0.039737979630648165,0.05033145958864314,2.1252848355241887
2013-08-29,1.3870346546173096,0.4797485025288518,0.10654689371585846,0.03780693511939418,0.049251673552585334,2.060388659533999
2013-08-30,1.3426203727722168,0.5387938044127953,0.10878810286521912,0.03867700414845862,0.053994588529974276,2.082873872728664
2013-08-31,1.617624282836914,0.7009262496067232,0.11600495874881744,0.04998546840422126,0.07281738477979452,2.5573583443764702
2013-09-01,1.5078706741333008,0.9312598553661546,0.16480912268161774,0.06730559896957182,0.09405536934398655,2.7653006204946315
2013-09-02,1.5885063409805298,1.007314072479517,0.2169642597436905,0.07183678545002008,0.09808316598591789,2.982704624639675
2013-09-03,1.4982490539550781,1.2590758903680657,0.1961125135421753,0.09129747952836136,0.11213450628729162,3.1568694436809723
2013-09-04,1.609613060951233,1.3521625085322442,0.20779049396514893,0.1103353034154492,0.12268117012611604,3.402582536990191
2013-09-05,1.6321955919265747,1.4607262273240935,0.2226281613111496,0.1186934442690177,0.1333040362821632,3.5675474611129987
2013-09-06,1.9526515007019043,1.6414432114479447,0.22193248569965363,0.11761398187163509,0.1372716685518541,4.070912848272992
2013-09-07,2.0693368911743164,1.6278714672045833,0.24040445685386658,0.11993318005638018,0.1381163061924267,4.1956623014815735
2013-09-08,3.8128914833068848,1.625001991648492,0.3481496572494507,0.12440449101297589,0.14991740244711152,6.0603650256649155
2013-09-09,3.4941225051879883,1.6693295527264285,0.3216569423675537,0.1301423916171669,0.15380553224734658,5.769056924146485
2013-09-10,2.4339025020599365,1.7242815342957583,0.23815886676311493,0.13123278703157734,0.1537751717257974,4.681350861876185
2013-09-11,2.199633836746216,1.7811354554481298,0.21795740723609924,0.12648117594899422,0.1488156362524895,4.474023511631929
2013-09-12,2.314340591430664,1.7968148065037548,0.22899946570396423,0.13292601925895234,0.1555415244422961,4.628622407339631
2013-09-13,2.449411630630493,1.8857046861220423,0.23759543895721436,0.13502427614664375,0.1517906020617256,4.85952663391812
