stable_z_m,predicted_z_m,residual_m,abs_residual_m,nearest_neighbor_m,n_neighbors
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,6
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1554.0349999999999,1552.7881261864186,-1.24687381358126,1.24687381358126,40.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1554.0349999999999,1552.8884233126325,-1.1465766873673147,1.1465766873673147,28.284271247461902,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,28.284271247461902,8
1552.738,1552.695616441636,-0.04238355836400842,0.04238355836400842,20.0,8
1552.479,1552.6285595357044,0.14955953570438396,0.14955953570438396,20.0,8
1552.479,1552.5762305627916,0.09723056279153752,0.09723056279153752,20.0,8
1554.0349999999999,1553.3429023157303,-0.6920976842695836,0.6920976842695836,28.284271247461902,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1554.0349999999999,1553.296135085383,-0.7388649146168973,0.7388649146168973,28.284271247461902,8
1552.738,1552.7074073128917,-0.0305926871083102,0.0305926871083102,20.0,8
1552.479,1552.568867800135,0.08986780013492535,0.08986780013492535,20.0,8
1552.479,1552.5006877069573,0.02168770695720923,0.02168770695720923,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1554.0349999999999,1553.659761794541,-0.3752382054587997,0.3752382054587997,28.284271247461902,8
1554.0349999999999,1553.2153015570893,-0.8196984429105214,0.8196984429105214,44.721359549995796,8
1554.0349999999999,1552.4789999999998,-1.55600000000004,1.55600000000004,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1554.0349999999999,1553.5735301317357,-0.4614698682642029,0.4614698682642029,28.284271247461902,8
1552.479,1552.622643117164,0.14364311716394695,0.14364311716394695,20.0,8
1552.479,1552.518065799098,0.03906579909789798,0.03906579909789798,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4789999999996,-4.547473508864641e-13,4.547473508864641e-13,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.5355978230234,0.0565978230233668,0.0565978230233668,20.0,8
1554.0349999999999,1553.7470354060347,-0.28796459396517093,0.28796459396517093,28.284271247461902,8
1554.0349999999999,1553.2925441174082,-0.7424558825916847,0.7424558825916847,44.721359549995796,8
1554.0349999999999,1552.479,-1.5559999999998126,1.5559999999998126,44.721359549995796,8
1552.479,1552.8089224506605,0.32992245066043324,0.32992245066043324,20.0,8
1552.479,1552.6351960599022,0.15619605990218588,0.15619605990218588,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1554.0349999999999,1553.597980299914,-0.4370197000857843,0.4370197000857843,28.284271247461902,8
1552.479,1552.5824861660706,0.10348616607052463,0.10348616607052463,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.6422370750197,0.16323707501965146,0.16323707501965146,20.0,8
1554.0349999999999,1553.8306785128314,-0.20432148716849952,0.20432148716849952,20.0,8
1554.0349999999999,1553.2634069281703,-0.7715930718295567,0.7715930718295567,44.721359549995796,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1554.0349999999999,1553.5289435167879,-0.506056483211978,0.506056483211978,28.284271247461902,8
1552.479,1552.5888418355853,0.10984183558525729,0.10984183558525729,20.0,8
1554.0349999999999,1553.7239613340162,-0.3110386659836877,0.3110386659836877,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1554.0349999999999,1553.3740950163472,-0.6609049836526992,0.6609049836526992,44.721359549995796,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,28.284271247461902,8
1554.0349999999999,1553.4706048799017,-0.5643951200981974,0.5643951200981974,28.284271247461902,8
1552.479,1552.856042224801,0.37704222480101635,0.37704222480101635,28.284271247461902,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.6001798511272,0.12117985112718088,0.12117985112718088,20.0,8
1552.479,1552.6024458699596,0.12344586995959617,0.12344586995959617,20.0,8
1552.479,1552.6255839132546,0.14658391325451703,0.14658391325451703,20.0,8
1554.0349999999999,1553.6441295809777,-0.3908704190221215,0.3908704190221215,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1553.73,1552.6930005989796,-1.0369994010204664,1.0369994010204664,60.0,8
1552.7730000000001,1552.9690044449576,0.1960044449574525,0.1960044449574525,40.0,8
1553.73,1552.6253882806745,-1.1046117193254759,1.1046117193254759,20.0,8
1552.479,1552.7669645939654,0.2879645939653983,0.2879645939653983,28.284271247461902,8
1552.479,1552.6327802791984,0.15378027919837223,0.15378027919837223,20.0,8
1554.0349999999999,1553.1632839276915,-0.8717160723083452,0.8717160723083452,44.721359549995796,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.5495979991879,0.07059799918783938,0.07059799918783938,20.0,8
1552.479,1552.5388977988164,0.059897798816336945,0.059897798816336945,20.0,8
1554.0349999999999,1553.4638626089275,-0.5711373910723978,0.5711373910723978,20.0,8
1554.0349999999999,1552.4790000000003,-1.5559999999995853,1.5559999999995853,40.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.5606313975472,0.0816313975471985,0.0816313975471985,20.0,8
1552.479,1552.6169176990766,0.1379176990765245,0.1379176990765245,20.0,8
1552.5725000000002,1552.9787293265929,0.40622932659266553,0.40622932659266553,20.0,8
1554.0349999999999,1553.4930467591034,-0.5419532408964187,0.5419532408964187,28.284271247461902,8
1552.479,1552.6428835785246,0.16388357852451918,0.16388357852451918,20.0,8
1552.479,1552.6171320214992,0.13813202149913195,0.13813202149913195,20.0,8
1552.479,1552.5182041687142,0.03920416871415,0.03920416871415,20.0,8
1552.479,1552.5624884071156,0.0834884071155102,0.0834884071155102,20.0,8
1554.0349999999999,1552.717256778071,-1.317743221928822,1.317743221928822,20.0,8
1552.479,1552.8314043768644,0.35240437686434234,0.35240437686434234,20.0,8
1552.479,1552.5625083985487,0.08350839854870173,0.08350839854870173,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,28.284271247461902,8
1552.479,1552.6474593908526,0.16845939085260397,0.16845939085260397,20.0,8
1554.0349999999999,1553.6962756922778,-0.3387243077220319,0.3387243077220319,20.0,8
1554.0349999999999,1553.5664011921522,-0.46859880784768393,0.46859880784768393,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1553.1819001722924,0.7029001722924022,0.7029001722924022,20.0,8
1553.924,1552.618024140474,-1.3059758595259154,1.3059758595259154,20.0,8
1553.7649999999999,1552.743696832078,-1.0213031679218147,1.0213031679218147,28.284271247461902,8
1552.479,1552.6395948208449,0.16059482084483534,0.16059482084483534,20.0,8
1553.98125,1552.4931571660966,-1.4880928339034654,1.4880928339034654,63.245553203367585,8
1554.0349999999999,1553.3379822452982,-0.6970177547016192,0.6970177547016192,28.284271247461902,8
1552.479,1552.606919521395,0.12791952139491514,0.12791952139491514,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1554.0349999999999,1553.1632839276915,-0.8717160723083452,0.8717160723083452,44.721359549995796,8
1553.92,1552.9518468756496,-0.9681531243504651,0.9681531243504651,28.284271247461902,8
1552.479,1552.627767653202,0.14876765320195773,0.14876765320195773,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.5182445178875,0.03924451788748229,0.03924451788748229,20.0,8
1552.479,1552.5595026864396,0.0805026864395586,0.0805026864395586,20.0,8
1554.0349999999999,1553.7513324319539,-0.2836675680459848,0.2836675680459848,20.0,8
1554.0349999999999,1552.872565731613,-1.16243426838696,1.16243426838696,40.0,8
1554.0349999999999,1552.5422041775962,-1.4927958224036502,1.4927958224036502,20.0,8
1552.479,1552.530662976474,0.051662976474062816,0.051662976474062816,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.5504528102888,0.07145281028874706,0.07145281028874706,20.0,8
1552.479,1552.57822148932,0.09922148931991615,0.09922148931991615,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.7444146189691,0.26541461896908913,0.26541461896908913,20.0,8
1552.479,1552.5801169168462,0.10111691684619473,0.10111691684619473,20.0,8
1552.479,1552.598429240694,0.11942924069398941,0.11942924069398941,20.0,8
1552.479,1552.581452947777,0.1024529477770102,0.1024529477770102,20.0,8
1552.479,1552.5408485184944,0.06184851849434381,0.06184851849434381,20.0,8
1552.479,1552.7139304767254,0.23493047672536704,0.23493047672536704,28.284271247461902,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.5605505663784,0.08155056637838243,0.08155056637838243,20.0,8
1554.0349999999999,1552.640621812595,-1.3943781874047545,1.3943781874047545,28.284271247461902,8
1552.479,1552.7266537243254,0.24765372432534605,0.24765372432534605,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.5634096713625,0.08440967136243671,0.08440967136243671,20.0,8
1554.0349999999999,1552.479,-1.5559999999998126,1.5559999999998126,28.284271247461902,8
1554.0349999999999,1553.7286484970832,-0.30635150291664104,0.30635150291664104,20.0,8
1554.0349999999999,1552.66008976099,-1.3749102390097505,1.3749102390097505,28.284271247461902,8
1552.479,1552.891376223574,0.4123762235740287,0.4123762235740287,20.0,8
1552.479,1552.6869983271704,0.20799832717034406,0.20799832717034406,20.0,8
1552.479,1552.5697109155797,0.09071091557962063,0.09071091557962063,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.762185100844,0.28318510084386617,0.28318510084386617,20.0,8
1553.8249999999998,1552.8295522453304,-0.9954477546693852,0.9954477546693852,20.0,8
1553.7649999999999,1552.8233592672693,-0.9416407327305478,0.9416407327305478,20.0,8
1552.479,1552.9361624734522,0.457162473452172,0.457162473452172,20.0,8
1552.479,1552.5752394957121,0.09623949571209778,0.09623949571209778,20.0,8
1552.479,1552.6053812823027,0.12638128230264556,0.12638128230264556,28.284271247461902,8
1552.479,1552.7293662178733,0.2503662178733066,0.2503662178733066,28.284271247461902,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1554.0349999999999,1553.5764124149223,-0.4585875850775665,0.4585875850775665,20.0,8
1552.479,1552.6647053350885,0.18570533508841436,0.18570533508841436,20.0,8
1552.479,1552.5555194789852,0.07651947898511935,0.07651947898511935,20.0,8
1552.479,1552.541619029543,0.06261902954292964,0.06261902954292964,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.5621790024347,0.08317900243469012,0.08317900243469012,20.0,8
1552.479,1552.6883903954702,0.20939039547010907,0.20939039547010907,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.57822148932,0.09922148931991615,0.09922148931991615,20.0,8
1554.0349999999999,1552.4789999999998,-1.55600000000004,1.55600000000004,28.284271247461902,8
1554.0349999999999,1552.6307704896396,-1.40422951036021,1.40422951036021,20.0,8
1552.479,1552.678962628516,0.19996262851600477,0.19996262851600477,20.0,8
1552.479,1552.644252171977,0.16525217197704478,0.16525217197704478,20.0,8
1552.479,1552.5901808766023,0.11118087660224774,0.11118087660224774,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.607724586889,0.1287245868888931,0.1287245868888931,20.0,8
1552.479,1552.8763730997184,0.3973730997183793,0.3973730997183793,20.0,8
1552.479,1552.8197158282098,0.3407158282097953,0.3407158282097953,20.0,8
1552.479,1552.6178103291627,0.13881032916265212,0.13881032916265212,20.0,8
1552.479,1552.5625251517215,0.08352515172146013,0.08352515172146013,20.0,8
1552.479,1552.6123682779737,0.13336827797365913,0.13336827797365913,28.284271247461902,8
1552.479,1552.5946049268398,0.11560492683975099,0.11560492683975099,20.0,7
1552.5725000000002,1552.5638225869807,-0.008677413019540836,0.008677413019540836,20.0,8
1554.0349999999999,1552.4969751447043,-1.538024855295589,1.538024855295589,28.284271247461902,8
1552.479,1552.6002682789972,0.12126827899714954,0.12126827899714954,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1554.0349999999999,1553.3862010200012,-0.6487989799986735,0.6487989799986735,20.0,8
1554.0349999999999,1552.4931310182783,-1.5418689817215636,1.5418689817215636,28.284271247461902,8
1552.479,1552.57822148932,0.09922148931991615,0.09922148931991615,20.0,8
1552.479,1552.5575004010886,0.07850040108860412,0.07850040108860412,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.5889432726476,0.10994327264756976,0.10994327264756976,20.0,8
1554.0349999999999,1553.069760325996,-0.9652396740038967,0.9652396740038967,28.284271247461902,8
1552.479,1552.5605505663784,0.08155056637838243,0.08155056637838243,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.6647053350887,0.18570533508864173,0.18570533508864173,20.0,8
1552.5725000000002,1552.8089224506605,0.2364224506602568,0.2364224506602568,20.0,8
1552.479,1552.6538321846226,0.17483218462257355,0.17483218462257355,20.0,8
1552.479,1552.562217488172,0.08321748817206753,0.08321748817206753,20.0,8
1552.479,1552.5466163844335,0.06761638443344964,0.06761638443344964,20.0,8
1552.479,1552.5350425878785,0.05604258787843719,0.05604258787843719,20.0,8
1552.479,1552.5495443845407,0.07054438454065348,0.07054438454065348,20.0,8
1552.479,1552.6152146887819,0.13621468878181986,0.13621468878181986,20.0,8
1552.479,1552.6316960321906,0.15269603219053351,0.15269603219053351,20.0,8
1552.479,1552.5570913618799,0.07809136187984222,0.07809136187984222,28.284271247461902,7
1552.479,1552.652494822078,0.17349482207805522,0.17349482207805522,28.284271247461902,8
1553.8249999999998,1552.4861892905174,-1.338810709482459,1.338810709482459,44.721359549995796,6
1552.479,1552.678962628516,0.19996262851600477,0.19996262851600477,20.0,8
1552.479,1552.5484944705574,0.06949447055740166,0.06949447055740166,20.0,8
1552.479,1552.5256708508891,0.04667085088908607,0.04667085088908607,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.5605505663784,0.08155056637838243,0.08155056637838243,20.0,8
1552.479,1552.6542984775044,0.1752984775043842,0.1752984775043842,20.0,8
1552.479,1552.5367490598642,0.05774905986413614,0.05774905986413614,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.5422315334629,0.06323153346284016,0.06323153346284016,20.0,8
1552.479,1552.5706676787836,0.09166767878355131,0.09166767878355131,20.0,8
1554.0349999999999,1553.0929871555563,-0.942012844443525,0.942012844443525,28.284271247461902,8
1554.0349999999999,1552.7668119004043,-1.2681880995955908,1.2681880995955908,20.0,8
1552.479,1552.945894982416,0.4668949824158517,0.4668949824158517,20.0,8
1552.479,1552.5828374399719,0.10383743997181227,0.10383743997181227,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4883858172243,0.009385817224256243,0.009385817224256243,20.0,8
1552.479,1552.4952213114145,0.016221311414483353,0.016221311414483353,20.0,8
1552.479,1552.4871696310986,0.00816963109855351,0.00816963109855351,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.5466163844335,0.06761638443344964,0.06761638443344964,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.6470939182796,0.16809391827951004,0.16809391827951004,20.0,8
1554.0349999999999,1552.6754859779737,-1.3595140220261328,1.3595140220261328,28.284271247461902,8
1552.6085,1552.4910157492072,-0.11748425079281333,0.11748425079281333,20.0,8
1552.479,1552.5899665973668,0.11096659736676884,0.11096659736676884,20.0,8
1552.479,1552.48602509797,0.007025097969972194,0.007025097969972194,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.5774207618304,0.09842076183031168,0.09842076183031168,20.0,8
1552.479,1552.629584536649,0.15058453664892113,0.15058453664892113,20.0,8
1552.479,1552.9365039795903,0.4575039795902285,0.4575039795902285,20.0,8
1552.479,1552.8419199626665,0.36291996266641036,0.36291996266641036,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4840180175222,0.005018017522161244,0.005018017522161244,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.6452161138382,0.16621611383811796,0.16621611383811796,20.0,8
1554.0349999999999,1552.641070765142,-1.393929234857751,1.393929234857751,20.0,8
1552.738,1552.8948051844527,0.1568051844526508,0.1568051844526508,20.0,8
1552.479,1552.6351226787742,0.15612267877418162,0.15612267877418162,20.0,8
1552.479,1552.4927533275902,0.013753327590166009,0.013753327590166009,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.7079618582445,0.22896185824447457,0.22896185824447457,20.0,8
1552.5725000000002,1552.4944555532736,-0.07804444672660793,0.07804444672660793,20.0,8
1552.479,1552.5201987364098,0.041198736409796766,0.041198736409796766,20.0,8
1552.479,1552.5003182103826,0.02131821038256021,0.02131821038256021,20.0,8
1552.479,1552.6147165918353,0.13571659183526208,0.13571659183526208,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.5529459192976,0.07394591929755734,0.07394591929755734,20.0,8
1552.738,1552.726081262522,-0.011918737478026742,0.011918737478026742,20.0,8
1552.479,1552.5465642150893,0.06756421508930543,0.06756421508930543,20.0,8
1552.479,1552.4927533275902,0.013753327590166009,0.013753327590166009,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1554.0349999999999,1552.479,-1.5559999999998126,1.5559999999998126,40.0,8
1552.7185,1552.479,-0.23949999999990723,0.23949999999990723,20.0,8
1552.479,1552.5297817653814,0.05078176538131629,0.05078176538131629,20.0,8
1552.479,1552.4883858172243,0.009385817224256243,0.009385817224256243,20.0,8
1552.479,1552.4961146852195,0.017114685219439707,0.017114685219439707,20.0,8
1552.479,1552.4979266199516,0.01892661995157141,0.01892661995157141,20.0,8
1552.479,1552.5387293808458,0.05972938084573798,0.05972938084573798,28.284271247461902,7
1552.479,1552.5037627391898,0.024762739189782224,0.024762739189782224,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.5863592979633,0.10735929796328492,0.10735929796328492,20.0,8
1554.0349999999999,1552.4789999999998,-1.55600000000004,1.55600000000004,40.0,8
1552.479,1552.4913909983306,0.012390998330602088,0.012390998330602088,20.0,8
1552.479,1552.503041745724,0.024041745723934582,0.024041745723934582,20.0,8
1552.479,1552.5205508458153,0.04155084581520896,0.04155084581520896,20.0,8
1552.479,1552.4990548487117,0.020054848711652085,0.020054848711652085,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.4846082607846,0.005608260784583763,0.005608260784583763,20.0,8
1552.479,1552.5291696780464,0.05016967804635897,0.05016967804635897,28.284271247461902,6
1552.479,1552.495515659212,0.016515659212018363,0.016515659212018363,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.5605505663784,0.08155056637838243,0.08155056637838243,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.5616261688415,0.08262616884144336,0.08262616884144336,20.0,8
1552.479,1552.5504528102888,0.07145281028874706,0.07145281028874706,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.4910828059515,0.012082805951422415,0.012082805951422415,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.5062038124893,0.027203812489233314,0.027203812489233314,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.4790000000003,2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.5546658035544,0.07566580355432961,0.07566580355432961,20.0,8
1552.479,1552.5425203184413,0.06352031844130579,0.06352031844130579,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
1554.0349999999999,1552.6322767796155,-1.4027232203843596,1.4027232203843596,20.0,8
1552.75,1552.8638388482962,0.11383884829615454,0.11383884829615454,20.0,8
1552.479,1552.5486460946292,0.06964609462920635,0.06964609462920635,20.0,8
1552.479,1552.4789999999998,-2.2737367544323206e-13,2.2737367544323206e-13,20.0,8
1552.479,1552.479,0.0,0.0,20.0,8
