relative_level_m,wet_pixels,area_km2,volume_km3,mean_water_depth_m,area_pct_reference,volume_pct_reference,exposed_area_from_reference_km2,storage_loss_from_reference_km3,absolute_level_temporal_2014_median_m,absolute_level_temporal_2014_min_m,absolute_level_temporal_2014_max_m,absolute_level_area_anchored_2026_m,dA_dH_km2_per_m,dV_dH_numeric_km2,dVdH_minus_area_km2
-323.9999999999998,122721,6.84449381701506,0.00627433225663708,0.9166977755227731,5.408258014817061,0.02478487760445781,119.71185386948822,25.308889037800025,1233.5600000000002,1233.3100000000002,1234.0900000000001,1231.3395226000002,1.2052502129681266,6.845056506025118,0.0005626890100582926
-323.89999999999975,124900,6.966022748716038,0.006964859667201575,0.9998330350680124,5.504285542414508,0.027512600117918912,119.59032493778724,25.30819851038946,1233.6600000000003,1233.4100000000003,1234.19,1231.4395226000001,1.2339732050865262,6.966838791193043,0.0008160424770045083
-323.7999999999997,127146,7.091288458032421,0.007667700014876005,1.0812844605398435,5.603265729190032,0.03028896121581238,119.46505922847086,25.307495670041785,1233.7600000000002,1233.5100000000002,1234.2900000000002,1231.5395226000003,1.2501473171532052,7.090965511170633,-0.0003229468617886866
-323.6999999999997,129383,7.216052212146736,0.008383052769436024,1.161722853851429,5.701849290105816,0.033114748843974216,119.34029547435655,25.306780317287227,1233.8600000000001,1233.6100000000001,1234.3900000000003,1231.6395226000004,1.2682734772279194,7.217036794560376,0.0009845824136398562
-323.5999999999997,131694,7.344943153478063,0.009111107373788408,1.240459889668991,5.803693996979474,0.0359907113400865,119.21140453302522,25.306052262682876,1233.9600000000003,1233.7100000000003,1234.4900000000002,1231.7395226000003,1.2919769173256184,7.345082892248351,0.000139738770288389
-323.49999999999966,134016,7.4744475956119185,0.009852069347886027,1.3180999962686148,5.906023468792816,0.038917660549405236,119.08190009089137,25.305311300708777,1234.0600000000004,1233.8100000000004,1234.5900000000001,1231.8395226000002,1.3131705814129846,7.475226710928041,0.0007791153161225139
-323.39999999999964,136403,7.60757726976072,0.010606152715974357,1.3941564232456296,6.011217460704293,0.04189644191085707,118.94877041674256,25.304557217340687,1234.1600000000003,1233.9100000000003,1234.6900000000003,1231.9395226000004,1.3357585655060982,7.607684136041197,0.0001068662804772913
-323.2999999999996,138806,7.741599308713199,0.011373606175094614,1.4691545921646418,6.117116565255311,0.04492803782790345,118.81474837779008,25.303789763881568,1234.2600000000002,1234.0100000000002,1234.7900000000004,1232.0395226000005,1.3524904055750653,7.742045496670292,0.0004461879570927252
-323.1999999999996,141253,7.878075350875794,0.012154561815308768,1.5428339123409835,6.224954729565065,0.04801297008292451,118.6782723356275,25.303008808241355,1234.3600000000004,1234.1100000000004,1234.8900000000003,1232.1395226000004,1.3750783896681744,7.878391616051659,0.000316265175865027
-323.09999999999957,143737,8.016614986646896,0.012949284498305303,1.6153057767991414,6.334423466853757,0.05115228493299792,118.53973269985639,25.302214085558358,1234.4600000000005,1234.2100000000005,1234.9900000000002,1232.2395226000003,1.3993395577681749,8.01703984984895,0.0004248632020544818
-322.99999999999955,146271,8.157943262429493,0.013757969785278922,1.6864507808775446,6.4460956811410135,0.05434675488427681,118.39840442407379,25.301405400271385,1234.5600000000004,1234.3100000000004,1235.0900000000004,1232.3395226000005,1.4174657178428938,8.157710463943648,-0.0002327984858450094
-322.8999999999995,148820,8.30010813021554,0.014580826591094404,1.7567032094455093,6.55842893852784,0.05759720519260377,118.25623955628775,25.30058254346557,1234.6600000000003,1234.4100000000003,1235.1900000000005,1232.4395226000006,1.4336398299095814,8.30023060730968,0.00012247709414126007
-322.7999999999995,151412,8.444671228411474,0.015418015906741236,1.825768640331249,6.672657186133433,0.0609042718048504,118.11167645809181,25.29974535414992,1234.7600000000004,1234.5100000000004,1235.2900000000004,1232.5395226000005,1.458179862010726,8.444886246523867,0.00021501811239232893
-322.6999999999995,154049,8.591744102617751,0.016269803840399562,1.8936555425856367,6.788868563037731,0.06426900590198777,117.96460358388553,25.298893566216265,1234.8600000000006,1234.6100000000006,1235.3900000000003,1232.6395226000004,1.4782580700934846,8.59159644409722,-0.00014765852053066908
-322.59999999999945,156713,8.740322842430238,0.01713633519556107,1.960606662304516,6.906269817521257,0.06769197948700702,117.81602484407304,25.2980270348611,1234.9600000000005,1234.7100000000005,1235.4900000000005,1232.7395226000006,1.4944321821601547,8.740153510619086,-0.0001693318111524178
-322.49999999999943,159408,8.89063053904985,0.018017834542523776,2.026609301037197,7.025037227743891,0.07117407965786889,117.66571714745344,25.29714553551414,1235.0600000000004,1234.8100000000004,1235.5900000000006,1232.8395226000007,1.5200876702659023,8.891068528465315,0.0004379894154649122
-322.3999999999994,162164,9.044340376483488,0.018914548901254536,2.0913132538039956,7.146492879904774,0.07471628219325294,117.5120073100198,25.29624882115541,1235.1600000000005,1234.9100000000005,1235.6900000000005,1232.9395226000006,1.541839062355579,9.044191488216619,-0.0001488882668692071
-322.2999999999994,164937,9.198998351521036,0.019826672840167512,2.1553077935805054,7.268697714245171,0.07831935567762893,117.35734933498225,25.295336697216495,1235.2600000000007,1235.0100000000007,1235.7900000000004,1233.0395226000005,1.557455446419952,9.199129768966673,0.00013141744563682778
-322.19999999999936,167749,9.35583146576755,0.02075437485504829,2.2183356905249263,7.392621260644447,0.08198396570332636,117.20051622073574,25.294408995201614,1235.3600000000006,1235.1100000000006,1235.8900000000006,1233.1395226000006,1.5783702465061609,9.356108037480201,0.00027657171265182967
-322.09999999999934,170597,9.51467240082234,0.021697894447663978,2.280466792087204,7.518131310482691,0.08571105835061972,117.04167528568095,25.293465475609,1235.4600000000005,1235.2100000000005,1235.9900000000007,1233.2395226000008,1.5990061825912167,9.515347594697857,0.0006751938755176212
-321.9999999999993,173483,9.675632702285865,0.022657444373988294,2.3417015787128297,7.6453160028398415,0.08950147404850653,116.88071498421742,25.292505925682676,1235.5600000000006,1235.3100000000006,1236.0900000000006,1233.3395226000007,1.6296812227176563,9.676494718363708,0.0008620160778427532
-321.8999999999993,176441,9.840608645365945,0.023633193391337157,2.4015987468891264,7.7756737020749265,0.09335587942241379,116.71573904113734,25.291530176665326,1235.6600000000008,1235.4100000000008,1236.1900000000005,1233.4395226000006,1.6450187427808851,9.839907302411852,-0.000701342954092965
